@relation pm10_data

@attribute PM-10 numeric
@attribute O3 numeric
@attribute NO2 numeric
@attribute CO numeric
@attribute SO2 numeric
@attribute temperatures numeric
@attribute wind_velocity numeric
@attribute wind_direction numeric
@attribute relative_humidity numeric

@data
95,0.034483,0.7,0.55,0.222222,0.368534,0.181034,0.205882,0.728448
58,0.022989,0.566667,0.45,0.222222,0.368534,0.181034,0.205882,0.728448
84,0.034483,0.588889,0.4,0.296296,0.368534,0.181034,0.205882,0.728448
91,0.034483,0.488889,0.35,0.148148,0.368534,0.181034,0.205882,0.728448
90,0.034483,0.5,0.45,0.222222,0.368534,0.181034,0.205882,0.728448
38,0.218391,0.2,0.2,0.185185,0.1875,0.896552,0.941176,0.640805
47,0.241379,0.2,0.3,0.074074,0.1875,0.896552,0.941176,0.640805
53,0.275862,0.155556,0.2,0.185185,0.1875,0.896552,0.941176,0.640805
39,0.333333,0.1,0.3,0.148148,0.1875,0.896552,0.941176,0.640805
61,0.287356,0.177778,0.25,0.111111,0.1875,0.896552,0.941176,0.640805
38,0.252874,0.155556,0.25,0.148148,0.1875,0.896552,0.941176,0.640805
62,0.195402,0.144444,0.2,0.259259,0.1875,0.896552,0.941176,0.640805
48,0.333333,0.055556,0.1,0.185185,0.1875,0.896552,0.941176,0.640805
51,0.275862,0.133333,0.2,0.222222,0.1875,0.896552,0.941176,0.640805
44,0.298851,0.155556,0.25,0.185185,0.1875,0.896552,0.941176,0.640805
41,0.310345,0.077778,0.25,0.148148,0.1875,0.896552,0.941176,0.640805
69,0.229885,0.277778,0.35,0.148148,0.1875,0.896552,0.941176,0.640805
50,0.206897,0.066667,0.1,0.222222,0.1875,0.896552,0.941176,0.640805
60,0.287356,0.144444,0.2,0.185185,0.1875,0.896552,0.941176,0.640805
30,0.252874,0.166667,0.2,0.074074,0.073276,0.784483,0.941176,0.466954
24,0.310345,0.055556,0.2,0.148148,0.073276,0.784483,0.941176,0.466954
23,0.333333,0.066667,0.2,0.148148,0.073276,0.784483,0.941176,0.466954
15,0.229885,0.166667,0.1,0.185185,0.073276,0.784483,0.941176,0.466954
32,0.310345,0.1,0.15,0.148148,0.073276,0.784483,0.941176,0.466954
37,0.287356,0.133333,0.15,0.111111,0.073276,0.784483,0.941176,0.466954
26,0.298851,0.1,0.1,0.148148,0.073276,0.784483,0.941176,0.466954
35,0.252874,0.2,0.2,0.185185,0.073276,0.784483,0.941176,0.466954
