@relation pm10_data

@attribute PM-10 numeric
@attribute O3 numeric
@attribute NO2 numeric
@attribute CO numeric
@attribute SO2 numeric
@attribute temperatures numeric
@attribute wind_velocity numeric
@attribute wind_direction numeric
@attribute relative_humidity numeric

@data
23,0.173913,0.088608,0.133333,0.083333,0,0.395349,0.794118,0.609929
25,0.182609,0.037975,0.133333,0.083333,0,0.395349,0.794118,0.609929
30,0.165217,0.113924,0.266667,0.458333,0,0.395349,0.794118,0.609929
19,0.191304,0.063291,0.066667,0.041667,0,0.395349,0.794118,0.609929
32,0.182609,0.113924,0.133333,0.041667,0,0.395349,0.794118,0.609929
20,0.165217,0.139241,0.2,0.291667,0,0.395349,0.794118,0.609929
78,0.13913,0.227848,0.266667,0.125,0.106291,0.151163,0.205882,0.675177
37,0.069565,0.303797,0.4,0.416667,0.106291,0.151163,0.205882,0.675177
53,0.113043,0.303797,0.333333,0.208333,0.106291,0.151163,0.205882,0.675177
68,0.043478,0.341772,0.466667,0.5,0.106291,0.151163,0.205882,0.675177
51,0.052174,0.240506,0.266667,0.083333,0.106291,0.151163,0.205882,0.675177
48,0.069565,0.113924,0.266667,0.083333,0.106291,0.151163,0.205882,0.675177
58,0.086957,0.291139,0.266667,0.083333,0.106291,0.151163,0.205882,0.675177
78,0.086957,0.341772,0.266667,0.125,0.236443,0.139535,0.529412,0.692199
75,0.095652,0.303797,0.333333,0.083333,0.236443,0.139535,0.529412,0.692199
69,0.086957,0.164557,0.333333,0.125,0.236443,0.139535,0.529412,0.692199
64,0.043478,0.316456,0.333333,0.125,0.236443,0.139535,0.529412,0.692199
81,0.052174,0.405063,0.533333,0.625,0.236443,0.139535,0.529412,0.692199
53,0.052174,0.367089,0.533333,0.5,0.236443,0.139535,0.529412,0.692199
66,0.095652,0.405063,0.4,0.291667,0.236443,0.139535,0.529412,0.692199
66,0.069565,0.329114,0.466667,0.166667,0.273319,0.360465,0.470588,0.625532
65,0.078261,0.405063,0.866667,0.75,0.273319,0.360465,0.470588,0.625532
79,0.095652,0.455696,0.533333,0.333333,0.273319,0.360465,0.470588,0.625532
76,0.086957,0.189873,0.4,0.166667,0.273319,0.360465,0.470588,0.625532
87,0.078261,0.379747,0.333333,0.125,0.273319,0.360465,0.470588,0.625532
91,0.06087,0.481013,0.733333,0.458333,0.273319,0.360465,0.470588,0.625532
85,0.086957,0.392405,0.466667,0.125,0.273319,0.360465,0.470588,0.625532
67,0.078261,0.35443,0.6,0.5,0.266811,0.232558,0.264706,0.721986
82,0.069565,0.506329,0.466667,0.375,0.266811,0.232558,0.264706,0.721986
106,0.034783,0.392405,0.333333,0.083333,0.266811,0.232558,0.264706,0.721986
98,0.034783,0.43038,0.533333,0.166667,0.266811,0.232558,0.264706,0.721986
86,0.026087,0.468354,0.666667,0.291667,0.266811,0.232558,0.264706,0.721986
68,0.034783,0.329114,0.466667,0.125,0.266811,0.232558,0.264706,0.721986
92,0.034783,0.202532,0.466667,0.166667,0.266811,0.232558,0.264706,0.721986
26,0.182609,0.253165,0.2,0.166667,0.340564,0.348837,0.205882,0.760284
22,0.104348,0.21519,0.2,0.083333,0.340564,0.348837,0.205882,0.760284
26,0.121739,0.253165,0.2,0.208333,0.340564,0.348837,0.205882,0.760284
21,0.173913,0.164557,0.266667,0.291667,0.340564,0.348837,0.205882,0.760284
42,0.095652,0.253165,0.2,0.083333,0.340564,0.348837,0.205882,0.760284
39,0.130435,0.21519,0.2,0.083333,0.340564,0.348837,0.205882,0.760284
33,0.13913,0.126582,0.133333,0.125,0.340564,0.348837,0.205882,0.760284
28,0.06087,0.21519,0.266667,0.125,0.347072,0.209302,0.941176,0.72766
29,0.086957,0.202532,0.4,0.375,0.347072,0.209302,0.941176,0.72766
46,0.069565,0.253165,0.266667,0.083333,0.347072,0.209302,0.941176,0.72766
32,0.06087,0.303797,0.333333,0.333333,0.347072,0.209302,0.941176,0.72766
47,0.078261,0.21519,0.266667,0.083333,0.347072,0.209302,0.941176,0.72766
32,0.086957,0.329114,0.266667,0.25,0.347072,0.209302,0.941176,0.72766
37,0.078261,0.151899,0.2,0.125,0.347072,0.209302,0.941176,0.72766
40,0.147826,0.189873,0.266667,0.416667,0.24295,0.267442,0.941176,0.480851
38,0.2,0.075949,0.133333,0.083333,0.24295,0.267442,0.941176,0.480851
49,0.156522,0.139241,0.2,0.083333,0.24295,0.267442,0.941176,0.480851
36,0.156522,0.151899,0.266667,0.375,0.24295,0.267442,0.941176,0.480851
44,0.191304,0.126582,0.133333,0.083333,0.24295,0.267442,0.941176,0.480851
32,0.165217,0.126582,0.133333,0.083333,0.24295,0.267442,0.941176,0.480851
39,0.165217,0.253165,0.2,0.208333,0.24295,0.267442,0.941176,0.480851
34,0.2,0.126582,0.133333,0.083333,0.190889,0.418605,0.882353,0.388652
43,0.147826,0.21519,0.2,0.291667,0.190889,0.418605,0.882353,0.388652
28,0.173913,0.126582,0.133333,0.083333,0.190889,0.418605,0.882353,0.388652
26,0.173913,0.151899,0.2,0.291667,0.190889,0.418605,0.882353,0.388652
31,0.208696,0.063291,0.133333,0.125,0.190889,0.418605,0.882353,0.388652
41,0.182609,0.139241,0.2,0.083333,0.190889,0.418605,0.882353,0.388652
32,0.2,0.240506,0.133333,0.166667,0.190889,0.418605,0.882353,0.388652
42,0.113043,0.367089,0.266667,0.25,0.190889,0.209302,0.882353,0.363121
44,0.086957,0.341772,0.333333,0.25,0.190889,0.209302,0.882353,0.363121
37,0.121739,0.189873,0.133333,0.125,0.190889,0.209302,0.882353,0.363121
49,0.104348,0.265823,0.2,0.125,0.190889,0.209302,0.882353,0.363121
45,0.104348,0.278481,0.2,0.083333,0.190889,0.209302,0.882353,0.363121
37,0.156522,0.101266,0.2,0.125,0.190889,0.209302,0.882353,0.363121
32,0.121739,0.202532,0.333333,0.375,0.190889,0.209302,0.882353,0.363121
48,0.104348,0.240506,0.266667,0.125,0.234273,0.290698,0.882353,0.493617
54,0.104348,0.329114,0.266667,0.083333,0.234273,0.290698,0.882353,0.493617
41,0.113043,0.240506,0.4,0.375,0.234273,0.290698,0.882353,0.493617
48,0.13913,0.367089,0.4,0.25,0.234273,0.290698,0.882353,0.493617
64,0.147826,0.329114,0.2,0.166667,0.234273,0.290698,0.882353,0.493617
47,0.13913,0.113924,0.333333,0.083333,0.234273,0.290698,0.882353,0.493617
59,0.104348,0.43038,0.466667,0.208333,0.234273,0.290698,0.882353,0.493617
66,0.095652,0.455696,0.533333,0.208333,0.264642,0.325581,0.941176,0.404255
41,0.113043,0.253165,0.533333,0.458333,0.264642,0.325581,0.941176,0.404255
55,0.147826,0.278481,0.266667,0.083333,0.264642,0.325581,0.941176,0.404255
43,0.113043,0.253165,0.266667,0.083333,0.264642,0.325581,0.941176,0.404255
48,0.13913,0.405063,0.4,0.25,0.264642,0.325581,0.941176,0.404255
45,0.165217,0.113924,0.266667,0.083333,0.264642,0.325581,0.941176,0.404255
62,0.13913,0.291139,0.2,0.166667,0.264642,0.325581,0.941176,0.404255
48,0.13913,0.379747,0.333333,0.208333,0.260304,0.372093,0.882353,0.333333
57,0.104348,0.392405,0.4,0.208333,0.260304,0.372093,0.882353,0.333333
34,0.113043,0.227848,0.466667,0.458333,0.260304,0.372093,0.882353,0.333333
39,0.121739,0.227848,0.2,0.125,0.260304,0.372093,0.882353,0.333333
33,0.182609,0.101266,0.2,0.083333,0.260304,0.372093,0.882353,0.333333
50,0.121739,0.291139,0.133333,0.125,0.260304,0.372093,0.882353,0.333333
44,0.173913,0.227848,0.266667,0.125,0.260304,0.372093,0.882353,0.333333
33,0.173913,0.164557,0.333333,0.375,0.240781,0.360465,0.882353,0.340426
54,0.156522,0.291139,0.333333,0.208333,0.240781,0.360465,0.882353,0.340426
44,0.182609,0.291139,0.266667,0.208333,0.240781,0.360465,0.882353,0.340426
51,0.182609,0.21519,0.133333,0.125,0.240781,0.360465,0.882353,0.340426
38,0.234783,0.088608,0.2,0.125,0.240781,0.360465,0.882353,0.340426
49,0.182609,0.189873,0.2,0.125,0.240781,0.360465,0.882353,0.340426
40,0.173913,0.151899,0.133333,0.125,0.240781,0.360465,0.882353,0.340426
31,0.13913,0.164557,0.4,0.375,0.225597,0.197674,0.470588,0.380142
39,0.165217,0.278481,0.333333,0.208333,0.225597,0.197674,0.470588,0.380142
39,0.130435,0.177215,0.133333,0.083333,0.225597,0.197674,0.470588,0.380142
49,0.147826,0.253165,0.133333,0.083333,0.225597,0.197674,0.470588,0.380142
39,0.130435,0.151899,0.2,0.083333,0.225597,0.197674,0.470588,0.380142
48,0.130435,0.240506,0.2,0.083333,0.225597,0.197674,0.470588,0.380142
45,0.121739,0.303797,0.4,0.125,0.225597,0.197674,0.470588,0.380142
64,0.313043,0.189873,0.333333,0.25,0.32321,0.488372,0.529412,0.44539
48,0.278261,0.113924,0.4,0.416667,0.32321,0.488372,0.529412,0.44539
64,0.269565,0.101266,0.266667,0.125,0.32321,0.488372,0.529412,0.44539
69,0.234783,0.177215,0.266667,0.083333,0.32321,0.488372,0.529412,0.44539
73,0.26087,0.21519,0.4,0.208333,0.32321,0.488372,0.529412,0.44539
74,0.269565,0.164557,0.2,0.166667,0.32321,0.488372,0.529412,0.44539
63,0.234783,0.126582,0.2,0.125,0.32321,0.488372,0.529412,0.44539
50,0.278261,0.063291,0.133333,0.125,0.331887,0.5,0.882353,0.292199
53,0.26087,0.075949,0.066667,0.125,0.331887,0.5,0.882353,0.292199
55,0.278261,0.151899,0.2,0.125,0.331887,0.5,0.882353,0.292199
55,0.252174,0.126582,0.2,0.125,0.331887,0.5,0.882353,0.292199
40,0.243478,0.075949,0.266667,0.291667,0.331887,0.5,0.882353,0.292199
57,0.252174,0.075949,0.133333,0.083333,0.331887,0.5,0.882353,0.292199
51,0.217391,0.088608,0.133333,0.083333,0.331887,0.5,0.882353,0.292199
41,0.069565,0.253165,0.266667,0.041667,0.347072,0.127907,0.411765,0.302128
38,0.095652,0.253165,0.133333,0.083333,0.347072,0.127907,0.411765,0.302128
48,0.078261,0.367089,0.4,0.166667,0.347072,0.127907,0.411765,0.302128
39,0.130435,0.329114,0.266667,0.166667,0.347072,0.127907,0.411765,0.302128
32,0.113043,0.177215,0.466667,0.458333,0.347072,0.127907,0.411765,0.302128
30,0.104348,0.21519,0.2,0.041667,0.347072,0.127907,0.411765,0.302128
41,0.086957,0.329114,0.266667,0.083333,0.347072,0.127907,0.411765,0.302128
42,0.121739,0.43038,0.6,0.416667,0.422993,0.418605,0.264706,0.312057
49,0.113043,0.316456,0.2,0.125,0.422993,0.418605,0.264706,0.312057
48,0.06087,0.278481,0.333333,0.083333,0.422993,0.418605,0.264706,0.312057
38,0.147826,0.177215,0.533333,0.5,0.422993,0.418605,0.264706,0.312057
39,0.104348,0.265823,0.333333,0.083333,0.422993,0.418605,0.264706,0.312057
59,0.06087,0.405063,0.533333,0.208333,0.422993,0.418605,0.264706,0.312057
54,0.113043,0.367089,0.466667,0.166667,0.422993,0.418605,0.264706,0.312057
34,0.069565,0.316456,0.2,0.125,0.492408,0.418605,0.264706,0.906383
35,0.026087,0.329114,0.6,0.041667,0.492408,0.418605,0.264706,0.906383
35,0.052174,0.278481,0.333333,0.083333,0.492408,0.418605,0.264706,0.906383
45,0.052174,0.405063,0.533333,0.166667,0.492408,0.418605,0.264706,0.906383
46,0.017391,0.379747,0.466667,0.083333,0.492408,0.418605,0.264706,0.906383
38,0.06087,0.481013,0.6,0.208333,0.492408,0.418605,0.264706,0.906383
26,0.104348,0.265823,0.333333,0.291667,0.492408,0.418605,0.264706,0.906383
25,0.069565,0.329114,0.666667,0.25,0.557484,0.453488,0.264706,0.919149
36,0.052174,0.329114,0.6,0.208333,0.557484,0.453488,0.264706,0.919149
30,0.06087,0.253165,0.533333,0.083333,0.557484,0.453488,0.264706,0.919149
18,0.034783,0.253165,0.533333,0,0.557484,0.453488,0.264706,0.919149
24,0.078261,0.21519,0.133333,0.083333,0.557484,0.453488,0.264706,0.919149
18,0.069565,0.21519,0.266667,0.041667,0.557484,0.453488,0.264706,0.919149
21,0.095652,0.265823,0.666667,0.375,0.557484,0.453488,0.264706,0.919149
33,0.2,0.025316,0.066667,0.041667,0.273319,0.488372,0.794118,0.653901
27,0.243478,0.012658,0,0.041667,0.273319,0.488372,0.794118,0.653901
30,0.182609,0.050633,0.133333,0,0.273319,0.488372,0.794118,0.653901
22,0.226087,0.075949,0.133333,0.125,0.273319,0.488372,0.794118,0.653901
34,0.243478,0.101266,0.133333,0.041667,0.273319,0.488372,0.794118,0.653901
31,0.217391,0.063291,0.2,0.125,0.273319,0.488372,0.794118,0.653901
33,0.234783,0.025316,0,0.041667,0.273319,0.488372,0.794118,0.653901
25,0.208696,0.075949,0.066667,0.041667,0.203905,0.523256,0.882353,0.411348
33,0.243478,0.050633,0.066667,0.041667,0.203905,0.523256,0.882353,0.411348
29,0.278261,0.012658,0.066667,0.041667,0.203905,0.523256,0.882353,0.411348
27,0.278261,0.101266,0.133333,0.083333,0.203905,0.523256,0.882353,0.411348
43,0.226087,0.126582,0.133333,0.083333,0.203905,0.523256,0.882353,0.411348
37,0.243478,0.101266,0.066667,0.041667,0.203905,0.523256,0.882353,0.411348
23,0.243478,0.101266,0.133333,0.166667,0.203905,0.523256,0.882353,0.411348
29,0.243478,0.139241,0.133333,0.083333,0.27115,0.465116,0.794118,0.652482
31,0.165217,0.126582,0.133333,0.041667,0.27115,0.465116,0.794118,0.652482
39,0.191304,0.164557,0.2,0.083333,0.27115,0.465116,0.794118,0.652482
23,0.2,0.139241,0.2,0.208333,0.27115,0.465116,0.794118,0.652482
44,0.191304,0.177215,0.2,0.041667,0.27115,0.465116,0.794118,0.652482
36,0.208696,0.088608,0.133333,0.041667,0.27115,0.465116,0.794118,0.652482
30,0.234783,0.037975,0.133333,0.041667,0.27115,0.465116,0.794118,0.652482
29,0.191304,0.202532,0.2,0.125,0.295011,0.302326,0.882353,0.479433
